user_id,id_session,url_course,course_name,lesson_name,timestamp
20221978.1643022245,1643022245,/en/computerbasics/understanding-operating-systems/1/?lo=,computerbasics,understanding-operating-systems,2022-01-24T11:04:05.064517Z
20222118.1642004126,1642004124,/en/windowsbasics/working-with-flash-drives/1/?lo=,windowsbasics,working-with-flash-drives,2022-01-12T16:15:24.866832Z
2022240.1638081918,1638081919,/en/excel-tips/select-an-entire-row-or-column/1/?lo=,excel-tips,select-an-entire-row-or-column,2021-11-28T06:45:19.424929Z
20222500.1639066004,1639066006,/en/googledocuments/formatting-text-and-adding-hyperlinks/1/?lo=,googledocuments,formatting-text-and-adding-hyperlinks,2021-12-09T16:06:46.939973Z
20222611.1641262636,1641262635,/en/excel2013/groups-and-subtotals/1/?lo=,excel2013,groups-and-subtotals,2022-01-04T02:17:15.657888Z
20222625.1640189946,1640189945,/en/tr_id-excel-2016/membeli-office-2016/1/?lo=,tr_id-excel-2016,membeli-office-2016,2021-12-22T16:19:59.914232Z
20222625.1640189946,1640189945,/en/tr_id-excel-2016/analisis-bagaimanajika/1/?lo=,tr_id-excel-2016,analisis-bagaimanajika,2021-12-22T16:19:05.078583Z
20222700.1639267775,1639267775,/en/googlespreadsheets/sorting-and-filtering-data/1/?lo=,googlespreadsheets,sorting-and-filtering-data,2021-12-12T00:09:35.162807Z
20223142.1630008294,1630008294,/en/excel2016/saving-and-sharing-workbooks/1/?lo=,excel2016,saving-and-sharing-workbooks,2021-08-26T20:04:54.089480Z
20223226.1628579454,1628579454,/en/tr_id-excel-2016/grup-dan-subtotal/1/?lo=,tr_id-excel-2016,grup-dan-subtotal,2021-08-10T07:10:54.117719Z
20223716.1638525998,1638525960,/en/powerpoint2016/aligning-ordering-and-grouping-objects/1/?lo=,powerpoint2016,aligning-ordering-and-grouping-objects,2021-12-03T10:06:00.556071Z
20223755.1630562673,1630562673,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-09-02T06:04:33.205591Z
20223883.1633270052,1633270051,/en/internetbasics/understanding-urls/1/?lo=,internetbasics,understanding-urls,2021-10-03T14:07:31.038578Z
2022410.1639451938,1639451938,/en/googleslides/editing-master-slides-and-layouts/1/?lo=,googleslides,editing-master-slides-and-layouts,2021-12-14T03:18:58.133010Z
20224119.1613031793,1634899669,/en/word2013/checking-spelling-and-grammar/1/?lo=,word2013,checking-spelling-and-grammar,2021-10-22T10:47:49.544329Z
20224119.1613031793,1613031794,/en/basic-computer-skills/understanding-file-extensions/1/?lo=,basic-computer-skills,understanding-file-extensions,2021-02-11T08:23:14.406748Z
20224161.1637361040,1637361040,/en/googledocuments/adding-citations/1/?lo=,googledocuments,adding-citations,2021-11-19T22:30:40.221080Z
20225004.1630681348,1630681348,/en/access/designing-a-multitable-query/1/?lo=,access,designing-a-multitable-query,2021-09-03T15:02:28.671807Z
20225046.1636377466,1636377466,/en/email101/email-etiquette-and-safety/1/?lo=,email101,email-etiquette-and-safety,2021-11-08T13:22:42.025132Z
20225046.1636377466,1636377466,/en/email101/common-email-features/1/?lo=,email101,common-email-features,2021-11-08T13:17:46.383937Z
20225524.1632284286,1632284285,/en/basic-computer-skills/starting-a-computer-in-safe-mode/1/?lo=,basic-computer-skills,starting-a-computer-in-safe-mode,2021-09-22T04:18:05.520280Z
20225982.1641950892,1641950898,/en/tr_id-computer-basics/di-dalam-komputer/1/?lo=,tr_id-computer-basics,di-dalam-komputer,2022-01-12T01:28:18.413160Z
20226222.1640924261,1640924263,/en/business-communication/choosing-fonts-for-business-documents/1/?lo=,business-communication,choosing-fonts-for-business-documents,2021-12-31T04:17:43.919475Z
20226321.1638789177,1638789176,/en/word2016/headers-and-footers/1/?lo=,word2016,headers-and-footers,2021-12-06T11:12:56.628659Z
